smiles,temperature,ionic
F[B-](F)(F)F.[Li+]<sep>6.597421<sep>CC1COC(=O)O1<sep>68.15871<sep>CCOC(=O)OCC<sep>25.24387<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.483282
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.77295<sep>CC1COC(=O)O1<sep>42.3409<sep>CCOC(=O)OCC<sep>54.88615<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.421852
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.945639<sep>CC1COC(=O)O1<sep>31.51196<sep>CCOC(=O)OCC<sep>63.5424<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-59.2,2.481443
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.140344<sep>CC1COC(=O)O1<sep>87.58368<sep>C1COCCO1<sep>11.27598<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.220076
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.762733<sep>CC1COC(=O)O1<sep>32.23563<sep>CCOC(=O)OCC<sep>65.00164<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.700739
F[B-](F)(F)F.[Li+]<sep>12.70007<sep>CC1COC(=O)O1<sep>79.65165<sep>CCOC(=O)OCC<sep>7.648278<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,2.653696
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.948113<sep>O=S1(=O)CCCC1<sep>55.55808<sep>COCCOCCOCCOC<sep>14.65696<sep>Cc1ccccc1C<sep>21.83685<sep>O<sep>0.0<sep>O<sep>0<sep>,-30.0,2.431364
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>6.609148<sep>O=C1OCCO1<sep>20.98482<sep>CC1COC(=O)O1<sep>72.40603<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.814363
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.72466770239945<sep>O=c1occo1<sep>0.0<sep>O=C1OCCO1<sep>28.6552736060763<sep>CCOC(=O)OC<sep>56.62005869152426<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,4.13136
F[B-](F)(F)F.[Li+]<sep>16.67067<sep>CC1COC(=O)O1<sep>60.80795<sep>CCOC(=O)OCC<sep>22.52138<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.11869
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.083027<sep>CC1COC(=O)O1<sep>27.271<sep>COCCOC<sep>65.64597<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-5.0,2.999544
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.063958<sep>CC1COC(=O)O1<sep>41.77869<sep>CCOC(=O)OCC<sep>54.15735<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.264956
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>7.840401<sep>CC1COC(=O)O1<sep>92.1596<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-50.4013,1.289655
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.70222<sep>CC1COC(=O)O1<sep>97.29778<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.740172
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.80912<sep>O=C1OCCO1<sep>51.64333<sep>CC1COC(=O)O1<sep>44.54755<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.868075
F[B-](F)(F)F.[Li+]<sep>11.24516<sep>CC1COC(=O)O1<sep>72.98626<sep>CCOC(=O)OCC<sep>15.76858<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.30103
F[B-](F)(F)F.[Li+]<sep>7.046063<sep>CC1COC(=O)O1<sep>40.48003<sep>CCOC(=O)OCC<sep>52.47391<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.479018
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.080151<sep>CC1COC(=O)O1<sep>95.91985<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,99.13762,4.073333
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>0.992831<sep>CC1COC(=O)O1<sep>32.82238<sep>CCOC(=O)OCC<sep>66.18479<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.991045
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.540555<sep>CC1COC(=O)O1<sep>52.81609<sep>CCOC(=O)OCC<sep>45.64336<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.34744
F[P-](F)(F)(F)(F)F.[Li+]<sep>12.26693<sep>CC1COC(=O)O1<sep>55.66362<sep>CCOC(=O)OCC<sep>32.06945<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.283075
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.553086<sep>CC1COC(=O)O1<sep>26.58106<sep>C1COCCO1<sep>71.86585<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.581076
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.854428<sep>CC1COC(=O)O1<sep>79.88626<sep>CCOC(=O)OCC<sep>17.25931<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.465626
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>6.955253<sep>O=C1OCCO1<sep>52.16716<sep>CC1COC(=O)O1<sep>40.87759<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-40.0,1.30103
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.197828<sep>CC1COC(=O)O1<sep>30.1023<sep>CCOC(=O)OCC<sep>60.69988<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.84677
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.984597<sep>CC1COC(=O)O1<sep>94.0154<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.874126
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.41484<sep>CC1COC(=O)O1<sep>71.20206<sep>CCOC(=O)OCC<sep>15.3831<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-49.3,1.196453
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>10.05543<sep>CC1COC(=O)O1<sep>89.94457<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,1.7313
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.34461<sep>CC1COC(=O)O1<sep>91.65539<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.992563
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.091370558375634<sep>O=c1occo1<sep>10.39340101522843<sep>O=C1OCCO1<sep>65.01269035532995<sep>CCOC(=O)OC<sep>18.50253807106599<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,4.187876
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.349551<sep>O=C1OCCO1<sep>30.81975<sep>CCOC(=O)OC<sep>60.8307<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.71831,3.900615
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.74874<sep>CC1COC(=O)O1<sep>51.55113<sep>CCOC(=O)OCC<sep>29.70013<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-19.8,2.303844
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.014651<sep>CC1COC(=O)O1<sep>90.31332<sep>CCOC(=O)OCC<sep>8.672028<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.510024
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.091370558375634<sep>O=c1occo1<sep>10.39340101522843<sep>O=C1OCCO1<sep>65.01269035532995<sep>CCOC(=O)OC<sep>18.50253807106599<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.651414
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>7.840401<sep>CC1COC(=O)O1<sep>92.1596<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,96.52216,3.703448
F[B-](F)(F)F.[Li+]<sep>5.705692<sep>CC1COC(=O)O1<sep>50.5818<sep>CCOC(=O)OCC<sep>43.71251<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.555256
F[B-](F)(F)F.[Li+]<sep>7.26653<sep>O=C1OCCO1<sep>45.14139<sep>CC1COC(=O)O1<sep>47.59208<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.798599
F[P-](F)(F)(F)(F)F.[Li+]<sep>6.147982<sep>O=C1OCCO1<sep>26.36869<sep>CC1COC(=O)O1<sep>22.74564<sep>CCOC(=O)OC<sep>29.74023<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>14.99746<sep>O<sep>0<sep>,50.0,3.863487
F[B-](F)(F)F.[Li+]<sep>17.26655<sep>CC1COC(=O)O1<sep>36.02916<sep>CCOC(=O)OCC<sep>46.70429<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.538389
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.808413<sep>O=C1OCCO1<sep>21.61414<sep>CC1COC(=O)O1<sep>74.57745<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.770413
F[B-](F)(F)F.[Li+]<sep>3.418861<sep>CC1COC(=O)O1<sep>70.4782<sep>CCOC(=O)OCC<sep>26.10294<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.687387
O=S(=O)([O-])C(F)(F)F.[Li+]<sep>4.935158<sep>COCCOC<sep>95.06484<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.885,3.074586
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.389046<sep>O=C1OCCO1<sep>30.07599<sep>CC1COC(=O)O1<sep>60.53497<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.667792
[Li+].[O-][Cl+3]([O-])([O-])[O-]<sep>3.429525<sep>CS(C)=O<sep>96.57048<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,74.67609,4.135771
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.500441<sep>CC1COC(=O)O1<sep>83.48335<sep>CCOC(=O)OCC<sep>8.016204<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.314
F[P-](F)(F)(F)(F)F.[Li+]<sep>4.073381<sep>CC1COC(=O)O1<sep>31.80113<sep>CCOC(=O)OCC<sep>64.12549<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,3.633338
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.82044<sep>CC1COC(=O)O1<sep>53.40904<sep>CCOC(=O)OCC<sep>30.77052<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.007061
F[As-](F)(F)(F)(F)F.[Li+]<sep>6.240466<sep>O=S1(=O)CCCC1<sep>65.43219<sep>COCCOCCOCCOCCOC<sep>28.32734<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,2.869232
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.162823<sep>O=C1OCCO1<sep>31.47878<sep>CC1COC(=O)O1<sep>63.3584<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.51558
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>9.406109<sep>COCCOC<sep>90.59389<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-25.4657,3.737931
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.439458<sep>O=C1OCCO1<sep>41.65854<sep>CC1COC(=O)O1<sep>53.902<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.363428
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.825431<sep>ClCCl<sep>30.63648<sep>O=S1(=O)CCCC1<sep>61.53809<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.421604
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.23337<sep>O=C1OCCO1<sep>38.24266<sep>CCOC(=O)OC<sep>48.52397<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,50.0,4.107448
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.661503<sep>CC1COC(=O)O1<sep>24.66176<sep>C1COCCO1<sep>66.67674<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.234373
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.51187<sep>CC1COC(=O)O1<sep>67.01059<sep>CCOC(=O)OCC<sep>14.47754<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.613419
F[B-](F)(F)F.[Li+]<sep>7.450606<sep>CC1COC(=O)O1<sep>67.53611<sep>CCOC(=O)OCC<sep>25.01328<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,9.7,3.382789
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.949267<sep>CC1COC(=O)O1<sep>44.95782<sep>C1COCCO1<sep>52.09292<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.788186
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.23835<sep>CC1COC(=O)O1<sep>69.15046<sep>CCOC(=O)OCC<sep>25.61119<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.999436
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>8.079827<sep>CC1COC(=O)O1<sep>61.4198<sep>C1COCCO1<sep>30.50037<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,4.015866
F[P-](F)(F)(F)(F)F.[Li+]<sep>9.763848<sep>O=C1OCCO1<sep>23.0989<sep>COC(=O)OC<sep>63.2294<sep>CCOC(=O)OC<sep>3.907853<sep>O<sep>0.0<sep>O<sep>0<sep>,34.97076,4.143753
F[B-](F)(F)F.[Li+]<sep>6.658264<sep>CC1COC(=O)O1<sep>68.11431<sep>CCOC(=O)OCC<sep>25.22743<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.159223
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.780018<sep>CC1COC(=O)O1<sep>97.21998<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.599774
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>7.840401<sep>CC1COC(=O)O1<sep>92.1596<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-16.3294,2.68
F[B-](F)(F)F.[Li+]<sep>6.226173<sep>O=C1OCCO1<sep>45.64782<sep>CC1COC(=O)O1<sep>48.12601<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.709168
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.080151<sep>CC1COC(=O)O1<sep>95.91985<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,8.217715,3.4
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.828572<sep>CC1COC(=O)O1<sep>59.74853<sep>CCOC(=O)OCC<sep>34.42289<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.940698
F[As-](F)(F)(F)(F)F.[Li+]<sep>4.43243<sep>O=C1OCCO1<sep>16.62249<sep>CC1COC(=O)O1<sep>13.02519<sep>CC1CCCO1<sep>65.91988<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,4.157154
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.31775<sep>CC1COC(=O)O1<sep>73.4155<sep>C1COCCO1<sep>21.26675<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,3.476703
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.840401<sep>CC1COC(=O)O1<sep>92.1596<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-60.0,1.0
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.764526<sep>CC1COC(=O)O1<sep>26.25397<sep>C1COCCO1<sep>70.98151<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.914748
[Li+].[O-][Cl+3]([O-])([O-])[O-]<sep>8.338819<sep>O=C1OCCO1<sep>62.54446<sep>COCCOCCOC<sep>29.11673<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,45.0,4.147594
F[P-](F)(F)(F)(F)F.[Li+]<sep>10.39595<sep>CC1COC(=O)O1<sep>48.06583<sep>CCOC(=O)OCC<sep>41.53822<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.897462
F[P-](F)(F)(F)(F)F.[Li+]<sep>7.580458<sep>O=C1OCCO1<sep>30.90478<sep>CC1COC(=O)O1<sep>26.65847<sep>CCOC(=O)OC<sep>34.8563<sep>O<sep>0.0<sep>O<sep>0<sep>,10.0,3.815731
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.767287<sep>FC(Cl)(Cl)Cl<sep>25.27464<sep>C1CCOC1<sep>66.95807<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.0,3.664642
F[B-](F)(F)F.[Li+]<sep>14.43284<sep>CC1COC(=O)O1<sep>28.36681<sep>CCOC(=O)OCC<sep>57.20035<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,29.4,3.259372
F[P-](F)(F)(F)(F)F.[Li+]<sep>5.946816<sep>CC1COC(=O)O1<sep>59.67351<sep>CCOC(=O)OCC<sep>34.37967<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.961089
F[P-](F)(F)(F)(F)F.[Li+]<sep>18.0702<sep>CC1COC(=O)O1<sep>74.75199<sep>CCOC(=O)OCC<sep>7.177805<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.57066
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.510309<sep>C1CCOC1<sep>92.48969<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-30.0,3.873902
F[B-](F)(F)F.[Li+]<sep>8.329485<sep>CC1COC(=O)O1<sep>83.63933<sep>CCOC(=O)OCC<sep>8.031182<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.10516
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>0.728782<sep>CC1COC(=O)O1<sep>90.57414<sep>CCOC(=O)OCC<sep>8.697073<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.075509
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.186188<sep>CN(C)C=O<sep>92.81381<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,20.0,4.287802
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.19463<sep>CC1COC(=O)O1<sep>28.44578<sep>CCOC(=O)OCC<sep>57.35959<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.008811
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>5.546176<sep>CC1COC(=O)O1<sep>41.1332<sep>CCOC(=O)OCC<sep>53.32062<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.770276
[Li+].[O-][Cl+3]([O-])([O-])[O-]<sep>6.945737<sep>O=C1OCCO1<sep>83.35327<sep>COCCOCCOC<sep>9.700996<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,4.058965
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.569332<sep>O=C1OCCO1<sep>29.63472<sep>CC1COC(=O)O1<sep>25.56292<sep>CCOC(=O)OC<sep>33.42385<sep>O=P(OCC(F)(F)F)(OCC(F)(F)F)OCC(F)(F)F<sep>2.809175<sep>O<sep>0<sep>,20.0,3.867985
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.682348959214757<sep>O=c1occo1<sep>11.43171433406668<sep>O=C1OCCO1<sep>28.8965984092063<sep>CCOC(=O)OC<sep>56.98933829751227<sep>O<sep>0.0<sep>O<sep>0<sep>,60.0,3.925569
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>1.792711<sep>CC1COC(=O)O1<sep>52.68082<sep>CCOC(=O)OCC<sep>45.52647<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,19.5,3.403993
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.68746<sep>O=C1OCCO1<sep>42.01577<sep>CC1COC(=O)O1<sep>44.29677<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-0.2,2.993566
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.78776<sep>CC1COC(=O)O1<sep>45.17353<sep>CCOC(=O)OCC<sep>39.03871<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,49.2,3.93857
F[As-](F)(F)(F)(F)F.[Li+]<sep>7.703794<sep>O=C1OCCO1<sep>14.44538<sep>CC1COC(=O)O1<sep>11.31923<sep>CC1CCCO1<sep>19.09536<sep>C1CCOC1<sep>47.43623<sep>O<sep>0<sep>,-10.0,3.967548
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>2.924204<sep>CC1COC(=O)O1<sep>88.57106<sep>CCOC(=O)OCC<sep>8.504734<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.816682
F[P-](F)(F)(F)(F)F.[Li+]<sep>17.80208<sep>CC1COC(=O)O1<sep>27.24986<sep>CCOC(=O)OCC<sep>54.94806<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.78965
F[P-](F)(F)(F)(F)F.[Li+]<sep>2.682348959214757<sep>O=c1occo1<sep>11.43171433406668<sep>O=C1OCCO1<sep>28.8965984092063<sep>CCOC(=O)OC<sep>56.98933829751227<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,3.825605
F[As-](F)(F)(F)(F)F.[Li+]<sep>21.7699<sep>O=C1OCCO1<sep>13.60691<sep>CC1COC(=O)O1<sep>10.66222<sep>CC1CCCO1<sep>53.96097<sep>O<sep>0.0<sep>O<sep>0<sep>,-40.0,1.0
O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+]<sep>7.192137<sep>COCCO<sep>45.6066<sep>O=C1CCCO1<sep>47.20127<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,40.0,4.095866
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>3.077757<sep>CC1COC(=O)O1<sep>32.13119<sep>CCOC(=O)OCC<sep>64.79105<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.756962
F[P-](F)(F)(F)(F)F.[Li+]<sep>20.63019<sep>CC1COC(=O)O1<sep>34.56435<sep>CCOC(=O)OCC<sep>44.80546<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,3.862966
F[P-](F)(F)(F)(F)F.[Li+]<sep>11.26871<sep>CC1COC(=O)O1<sep>80.95761<sep>CCOC(=O)OCC<sep>7.773679<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-69.0,-0.4675
F[P-](F)(F)(F)(F)F.[Li+]<sep>15.96171<sep>CC1COC(=O)O1<sep>36.5974<sep>CCOC(=O)OCC<sep>47.4409<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-10.0,3.183998
F[B-](F)(F)F.[Li+]<sep>10.59964<sep>CC1COC(=O)O1<sep>29.63757<sep>CCOC(=O)OCC<sep>59.76279<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.511258
F[P-](F)(F)(F)(F)F.[Li+]<sep>11.30957<sep>CC1COC(=O)O1<sep>80.92033<sep>CCOC(=O)OCC<sep>7.770098<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-39.4,2.375836
F[P-](F)(F)(F)(F)F.[Li+]<sep>12.32139<sep>O=C1OCCO1<sep>20.00158<sep>CCOC(=O)OC<sep>67.67703<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,30.0,3.941843
F[B-](F)(F)F.[Li+]<sep>6.123826<sep>O=C1OCCO1<sep>45.69764<sep>CC1COC(=O)O1<sep>48.17853<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-29.5,2.859959
F[P-](F)(F)(F)(F)F.[Li+]<sep>13.41484<sep>CC1COC(=O)O1<sep>71.20206<sep>CCOC(=O)OCC<sep>15.3831<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,59.0,4.04454
[Li+].[O-][Cl+3]([O-])([O-])[O-]<sep>7.816259<sep>O=C1OCCO1<sep>70.35006<sep>COCCOCCOC<sep>21.83368<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,55.0,4.213567
F[P-](F)(F)(F)(F)F.[Li+]<sep>14.83228<sep>O=C1OCCO1<sep>25.6792<sep>CCOC(=O)OC<sep>28.96258<sep>COC(C)=O<sep>30.52594<sep>O<sep>0.0<sep>O<sep>0<sep>,0.0,3.860055
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.935158<sep>COCCOC<sep>95.06484<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,60.22426,4.074586
O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2.[Li+]<sep>4.872568<sep>CC1COC(=O)O1<sep>78.22667<sep>CCOC(=O)OCC<sep>16.90076<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,39.3,3.746418
F[P-](F)(F)(F)(F)F.[Li+]<sep>8.349551<sep>O=C1OCCO1<sep>30.81975<sep>CCOC(=O)OC<sep>60.8307<sep>O<sep>0.0<sep>O<sep>0.0<sep>O<sep>0<sep>,-20.2817,3.450969
